date,is_droplet,status,placed_gmv,delivered_gmv,cancelled_gmv,completed_gmv
2024-09-01,Y,cancelled,664398077,0,633765824,633765824
2021-06-21,N,conducted,6564312,6103268,0,6103268
2023-09-01,N,conducted,8339520,7823592,0,7823592
2023-04-25,Y,cancelled,346166584,0,341906048,341906048
2020-12-12,Y,cancelled,83699130,0,91498077,91498077
2022-12-30,Y,cancelled,418699488,0,404122928,404122928
2024-08-18,Y,cancelled,480269720,0,490842057,490842057
2024-06-12,N,cancelled,84398760,0,82498429,82498429
2021-10-10,N,cancelled,6490533,0,6237566,6237566
2023-08-01,N,conducted,4516075,3439114,0,3439114
2020-07-05,Y,cancelled,42946773,0,43239944,43239944
2022-07-10,N,cancelled,60568097,0,60064696,60064696
2021-06-24,Y,cancelled,257818660,0,225577815,225577815
2024-04-18,N,conducted,5147700,4471338,0,4471338
2024-07-09,N,conducted,15374980,16040349,0,16040349
2023-07-23,N,conducted,2828368,3129236,0,3129236
2020-07-12,N,cancelled,29844250,0,25829760,25829760
2023-07-24,N,conducted,3551974,2141280,0,2141280
2023-03-28,Y,cancelled,442006704,0,410137812,410137812
2022-10-09,N,conducted,2970252,3381339,0,3381339
2025-01-12,N,cancelled,32794160,0,35334400,35334400
2021-11-05,N,cancelled,2812854,0,3182878,3182878
2023-09-10,N,conducted,6115285,6111732,0,6111732
2020-11-18,N,conducted,3774147,4676070,0,4676070
2023-08-27,N,conducted,3441984,3373890,0,3373890
2021-07-12,N,conducted,5386860,7041316,0,7041316
2024-03-01,N,conducted,15732069,13372570,0,13372570
2020-07-02,N,conducted,4105520,4144770,0,4144770
2021-12-04,N,cancelled,6556950,0,6780592,6780592
2022-01-31,N,conducted,5803512,6259064,0,6259064
2023-10-09,N,conducted,8348790,7411728,0,7411728
2024-05-15,N,conducted,9909376,8918640,0,8918640
2022-02-13,N,cancelled,1802280,0,1494558,1494558
2020-07-27,N,delivered,807996,910700,0,910700
2023-12-17,N,conducted,4460460,6279341,0,6279341
2024-11-01,N,conducted,2091656,2036975,0,2036975
2021-07-30,N,conducted,143541,326400,0,326400
2025-02-26,Y,recollection_required,5861,null,null,null
2025-03-14,Y,report_hold,9168,null,null,null
2024-09-29,N,booked,358,null,null,null
2024-11-07,N,booked,1328,null,null,null
2025-01-31,Y,report_hold,11926,null,null,null
2025-01-01,Y,report_hold,10674,null,null,null
2024-09-05,N,confirmed,3598,null,null,null
2025-05-14,Y,confirmed,20308,null,null,null
2025-04-24,Y,confirmed,14860,null,null,null
2024-07-09,N,delivered,900,null,null,null
2025-05-16,Y,delivered,44072579824,43578789500,0,43578789500
2022-07-13,Y,delivered,16700862420,16717533312,0,16717533312
2024-12-23,Y,delivered,33580433898,30852610056,0,30852610056
2023-04-01,Y,delivered,23572347614,23402901522,0,23402901522
2022-10-23,Y,delivered,9753021572,10334844434,0,10334844434
2023-03-16,Y,delivered,22720900326,21143315660,0,21143315660
2023-07-11,Y,delivered,24271977726,23096265702,0,23096265702
2021-12-13,Y,delivered,8937972390,8744145130,0,8744145130
2020-01-14,Y,delivered,1534519727,1398774901,0,1398774901
2024-08-03,Y,delivered,42283778000,37229492404,0,37229492404
2021-12-08,Y,delivered,7845160788,8170888180,0,8170888180
2021-10-29,Y,delivered,6321955606,6316809700,0,6316809700
2023-10-25,Y,delivered,20016532320,19223957844,0,19223957844
2024-07-27,Y,delivered,41487717864,40266723882,0,40266723882
2020-12-12,Y,delivered,3112228582,3015392517,0,3015392517
2021-02-13,Y,cancelled,87773635,0,87096066,87096066
2024-12-30,Y,cancelled,515348820,0,493438356,493438356
2023-08-10,Y,cancelled,457637290,0,477072516,477072516
2022-07-22,N,cancelled,51569565,0,50147655,50147655
2021-10-18,Y,delivered,6980531158,7075790610,0,7075790610
2020-11-20,Y,delivered,3201282652,3049832475,0,3049832475
2025-01-03,Y,cancelled,532879228,0,560525602,560525602
2023-05-13,N,cancelled,217818315,0,350690770,350690770
2021-09-29,Y,cancelled,157436426,0,154847000,154847000
2023-05-31,N,conducted,3060582,3322567,0,3322567
2020-06-27,Y,cancelled,34581855,0,24282280,24282280
2020-10-08,N,delivered,4860660,3660954,0,3660954
2021-09-13,Y,cancelled,169351028,0,167239040,167239040
2025-03-21,Y,cancelled,594158125,0,532038190,532038190
2021-04-08,N,conducted,10991968,10156096,0,10156096
2025-01-29,Y,cancelled,467835389,0,461019315,461019315
2020-07-23,Y,delivered,1758379590,1498480453,0,1498480453
2022-03-15,N,cancelled,2818944,0,4374942,4374942
2021-10-24,N,conducted,5616240,5884872,0,5884872
2024-07-23,N,conducted,11115585,7551007,0,7551007
2020-02-24,N,conducted,14855448,10578666,0,10578666
2021-08-06,Y,cancelled,157769787,0,148474821,148474821
2020-12-28,Y,cancelled,121163685,0,101056785,101056785
2024-10-21,N,cancelled,38040954,0,33260500,33260500
2021-12-29,Y,cancelled,203053326,0,185037556,185037556
2020-12-09,Y,cancelled,68750250,0,73163607,73163607
2020-07-29,N,cancelled,22419000,0,20878910,20878910
2022-10-11,N,cancelled,22816300,0,23555592,23555592
2024-10-09,N,cancelled,65081600,0,64143800,64143800
2025-03-04,N,cancelled,42619125,0,40280064,40280064
2025-05-16,N,conducted,9549758,11650257,0,11650257
2023-12-22,N,cancelled,58318790,0,53475662,53475662
2021-08-05,N,cancelled,4304777,0,3616200,3616200
2023-03-28,N,conducted,1662648,1854090,0,1854090
2021-06-27,N,cancelled,7628594,0,6542100,6542100
2023-01-13,N,conducted,4033873,3995948,0,3995948
2020-03-20,N,delivered,17670,38764,0,38764
2020-10-04,N,delivered,766233,836845,0,836845
2020-04-27,Y,cancelled,11898768,0,8353860,8353860
2023-07-05,N,cancelled,25434255,0,23337456,23337456
2021-10-29,N,cancelled,5980320,0,6230100,6230100
2021-02-22,N,conducted,9404736,9576821,0,9576821
2020-01-12,N,cancelled,4559658,0,4069464,4069464
2023-12-29,N,conducted,9273744,8411410,0,8411410
2021-12-21,N,conducted,4943600,5684580,0,5684580
2021-07-28,N,cancelled,4040744,0,5540602,5540602
2022-01-11,N,conducted,4684328,5125350,0,5125350
2024-04-19,N,conducted,11914459,11025234,0,11025234
2024-06-07,N,conducted,10689046,12443040,0,12443040
2025-01-24,Y,report_hold,20340,null,null,null
2024-08-22,Y,report_hold,28057,null,null,null
2025-03-26,Y,report_hold,17413,null,null,null
2024-11-03,Y,recollection_required,2332,null,null,null
2025-02-15,Y,recollection_required,10679,null,null,null
2025-02-01,N,confirmed,12379,null,null,null
2024-11-22,Y,sent_to_lab,250,null,null,null
2025-03-06,Y,report_hold,8024,null,null,null
2025-06-01,Y,recollection_required,19222,null,null,null
2024-03-16,Y,sent_to_lab,1869,null,null,null
2023-08-28,Y,cancelled,496717900,0,514939872,514939872
2023-01-28,Y,delivered,23835466820,21839474631,0,21839474631
2021-09-22,Y,delivered,7986042507,8233518458,0,8233518458
2025-05-29,Y,delivered,43073421989,42315427600,0,42315427600
2023-03-11,Y,delivered,29171456240,28240015457,0,28240015457
2024-08-31,Y,delivered,45699167150,43306788782,0,43306788782
2024-07-30,Y,delivered,33927853965,33316677086,0,33316677086
2023-12-29,Y,delivered,21325225773,20617122036,0,20617122036
2022-08-05,Y,delivered,21496991080,22886444088,0,22886444088
2024-08-01,Y,delivered,37354245150,35859140372,0,35859140372
2025-02-19,Y,delivered,44492699979,43320660003,0,43320660003
2024-12-03,Y,delivered,32713044056,30571819308,0,30571819308
2023-03-08,Y,delivered,11932838736,11588010576,0,11588010576
2025-05-07,Y,delivered,38308858095,40267451504,0,40267451504
2025-05-22,Y,cancelled,462685000,0,456235240,456235240
2023-08-11,Y,delivered,24452819684,23355281061,0,23355281061
2022-12-27,N,cancelled,37275000,0,34637760,34637760
2020-02-11,Y,cancelled,42710790,0,28949157,28949157
2022-10-30,N,conducted,3398848,3588090,0,3588090
2022-03-09,Y,cancelled,188121594,0,180016860,180016860
2023-10-17,Y,delivered,24318807820,24205611738,0,24205611738
2020-04-13,Y,cancelled,8214397,0,9067357,9067357
2024-10-04,Y,cancelled,631590118,0,652551099,652551099
2022-10-28,N,cancelled,30497634,0,29414760,29414760
2022-08-07,Y,cancelled,527707115,0,517546368,517546368
2020-09-18,Y,cancelled,139361352,0,142980962,142980962
2024-09-18,N,cancelled,83511493,0,82245706,82245706
2021-04-27,N,conducted,21267232,22847132,0,22847132
2020-06-23,N,cancelled,10389236,0,9621678,9621678
2020-03-14,Y,delivered,2771789615,2714687644,0,2714687644
2022-09-27,Y,cancelled,428389801,0,418899068,418899068
2023-03-27,Y,cancelled,422782425,0,398357450,398357450
2025-03-29,N,conducted,13710845,11678450,0,11678450
2020-04-16,Y,delivered,209386272,230418603,0,230418603
2023-09-05,N,cancelled,70479188,0,81739140,81739140
2020-02-14,N,cancelled,10584068,0,9754416,9754416
2020-11-02,N,conducted,8487180,11744824,0,11744824
2024-08-16,N,cancelled,64265656,0,56506728,56506728
2023-05-27,Y,cancelled,408290798,0,393406440,393406440
2021-11-06,N,conducted,9558368,10362040,0,10362040
2024-08-29,N,cancelled,68905005,0,82820240,82820240
2024-07-26,N,cancelled,83339960,0,97717836,97717836
2024-04-11,N,cancelled,48284208,0,56227640,56227640
2022-04-17,Y,cancelled,95051475,0,97006065,97006065
2022-07-21,N,conducted,7679984,6549452,0,6549452
2023-12-12,Y,cancelled,315803280,0,332027553,332027553
2024-02-23,Y,cancelled,338742019,0,362028489,362028489
2024-09-25,N,conducted,8736777,8124951,0,8124951
2020-07-08,N,conducted,3500130,3073602,0,3073602
2023-08-14,N,conducted,6853374,9401184,0,9401184
2022-01-21,N,conducted,5061880,4259750,0,4259750
2024-12-01,N,cancelled,26209104,0,29334591,29334591
2024-12-03,N,cancelled,47574208,0,45081028,45081028
2022-12-26,N,conducted,3075072,3597000,0,3597000
2022-01-10,N,conducted,3613080,3408255,0,3408255
2024-03-04,N,delivered,426360,398650,0,398650
2024-05-03,N,conducted,15476976,16967856,0,16967856
2023-10-02,N,conducted,2290113,1352124,0,1352124
2021-02-28,N,cancelled,9693408,0,11791395,11791395
2022-10-01,N,cancelled,41959740,0,41870785,41870785
2020-09-10,N,conducted,3096096,2928128,0,2928128
2021-10-09,N,cancelled,4895316,0,5634304,5634304
2021-03-22,N,delivered,322715,369528,0,369528
2020-09-28,N,conducted,7561350,5387736,0,5387736
2022-12-11,N,conducted,3155544,3668868,0,3668868
2020-09-22,N,delivered,1881902,2254308,0,2254308
2021-09-01,N,cancelled,6107098,0,5824404,5824404
2020-12-25,N,conducted,3117366,3650087,0,3650087
2021-05-16,N,conducted,3964672,4365124,0,4365124
2025-06-02,N,validated,null,1865,12000,13865
2020-04-30,N,delivered,81000,334198,0,334198
2020-07-10,N,delivered,279072,256776,0,256776
2024-07-23,N,delivered,null,1720,0,1720
2021-09-11,N,delivered,null,136,0,136
2025-05-24,Y,report_hold,16034,null,null,null
2024-09-26,Y,report_hold,25157,null,null,null
2024-12-23,Y,report_hold,15538,null,null,null
2024-02-28,N,delivered,6480,null,null,null
2023-08-27,N,delivered,2256,null,null,null
2024-11-17,Y,report_hold,9288,null,null,null
2025-04-13,Y,recollection_required,3387,null,null,null
2024-09-04,Y,recollection_required,2846,null,null,null
2025-05-28,N,booked,6388,null,null,null
2024-11-23,Y,confirmed,3246,null,null,null
2024-10-21,Y,specimen_reached_lfs_center,139,null,null,null
2024-11-28,Y,report_hold,12305,null,null,null
2020-08-23,N,cancelled,43421526,0,159100032,159100032
2023-09-20,N,cancelled,60215813,0,64814760,64814760
2022-07-25,Y,delivered,21467892708,21840723984,0,21840723984
2023-10-19,Y,cancelled,314668230,0,306171360,306171360
2023-01-08,Y,delivered,23387493096,23676770244,0,23676770244
2022-09-24,Y,delivered,22057866408,21976442669,0,21976442669
2020-01-08,Y,delivered,1535249008,1578162440,0,1578162440
2025-04-06,Y,delivered,49061779734,49944430750,0,49944430750
2022-08-17,Y,delivered,24041653111,23997578922,0,23997578922
2020-12-02,N,delivered,19881498,23501440,0,23501440
2020-11-18,Y,delivered,2650371933,2539116908,0,2539116908
2021-09-30,Y,delivered,7647215133,7491836016,0,7491836016
2020-05-30,Y,delivered,1272234168,1213881240,0,1213881240
2022-09-18,N,cancelled,57905352,0,51182916,51182916
2020-10-01,N,conducted,9075374,11826474,0,11826474
2023-04-01,Y,cancelled,448724900,0,472070336,472070336
2021-08-05,Y,delivered,6601879044,6947231592,0,6947231592
2022-12-26,Y,cancelled,338866099,0,323015056,323015056
2022-11-11,Y,cancelled,457710533,0,496495922,496495922
2024-05-24,Y,cancelled,411736468,0,422139410,422139410
2021-04-26,Y,cancelled,2743089440,0,2638314180,2638314180
2023-08-20,N,conducted,5106816,6704765,0,6704765
2020-09-28,Y,cancelled,104057600,0,90521720,90521720
2022-09-01,Y,cancelled,424192718,0,446668992,446668992
2020-10-15,N,cancelled,29350260,0,31646040,31646040
2023-02-20,N,conducted,4418750,5091920,0,5091920
2023-05-21,Y,cancelled,214472820,0,257075840,257075840
2020-03-20,Y,cancelled,56870060,0,48452435,48452435
2025-05-12,N,cancelled,31591788,0,32654160,32654160
2024-08-06,N,conducted,10120644,11576565,0,11576565
2023-05-19,Y,cancelled,296603325,0,286896816,286896816
2025-01-13,Y,cancelled,407420352,0,430249220,430249220
2024-07-04,N,cancelled,82673983,0,74385972,74385972
2024-02-05,N,cancelled,52197310,0,57982264,57982264
2021-08-20,N,conducted,5864540,4051450,0,4051450
2022-08-09,N,cancelled,44983328,0,45521784,45521784
2021-09-20,N,cancelled,13834275,0,11421579,11421579
2021-03-26,N,cancelled,32338680,0,30169264,30169264
2022-12-09,N,conducted,3264390,3798960,0,3798960
2020-11-21,N,delivered,9233504,8415495,0,8415495
2024-05-30,Y,cancelled,362268224,0,398089428,398089428
2021-11-03,Y,cancelled,71902836,0,76633564,76633564
2024-09-07,N,conducted,17448024,20052456,0,20052456
2023-03-19,N,cancelled,72114280,0,70323346,70323346
2020-05-24,N,cancelled,16750348,0,15221400,15221400
2021-08-18,N,cancelled,3835710,0,3299900,3299900
2024-03-20,N,conducted,8128959,6488256,0,6488256
2020-02-05,N,cancelled,4699068,0,4266467,4266467
2024-05-29,N,cancelled,58896292,0,58755075,58755075
2024-11-07,N,cancelled,53963702,0,47031261,47031261
2022-01-09,N,cancelled,2113560,0,1981392,1981392
2022-02-11,N,cancelled,6050770,0,6516286,6516286
2023-01-02,N,conducted,6676068,6043680,0,6043680
2022-04-14,N,cancelled,2989299,0,2771825,2771825
2021-08-15,N,cancelled,2681872,0,2926716,2926716
2020-10-11,N,conducted,4327750,4029660,0,4029660
2021-04-06,N,delivered,16450,59277,0,59277
2020-03-25,N,delivered,2680,6760,0,6760
2022-01-26,N,conducted,307320,485599,0,485599
2021-07-11,N,delivered,null,12750,0,12750
2021-05-16,N,delivered,35828,14280,0,14280
2020-04-16,N,delivered,1198,9000,0,9000
2025-04-30,Y,recollection_required,3081,null,null,null
2021-01-23,N,delivered,0,null,null,null
2022-06-28,N,delivered,110,null,null,null
2025-03-30,N,booked,399,null,null,null
2024-09-01,Y,report_hold,12947,null,null,null
2025-05-23,Y,confirmed,30018,null,null,null
2024-11-02,N,confirmed,3598,null,null,null
2020-04-26,N,delivered,36599,null,null,null
2024-09-01,Y,confirmed,3202,null,null,null
2025-03-05,Y,specimen_reached_lfs_center,699,null,null,null
2025-03-21,Y,confirmed,7987,null,null,null
2022-06-14,Y,delivered,16787073024,16223122120,0,16223122120
2023-08-27,Y,delivered,30632275186,31689987776,0,31689987776
2020-11-04,Y,delivered,2632168728,2650852182,0,2650852182
2023-06-23,Y,cancelled,331632994,0,317262471,317262471
2023-03-05,Y,cancelled,383985230,0,397985440,397985440
2022-01-19,Y,delivered,15573764800,15878964309,0,15878964309
2020-09-04,Y,delivered,3739791033,3437185813,0,3437185813
2020-12-31,Y,delivered,2527072896,2787211756,0,2787211756
2022-11-02,Y,delivered,21975303596,23186175754,0,23186175754
2024-07-04,Y,delivered,36209880888,35169093798,0,35169093798
2021-07-13,Y,delivered,5889021012,5764892072,0,5764892072
2024-07-18,Y,cancelled,576634884,0,576524736,576524736
2024-03-27,N,conducted,9702225,11338558,0,11338558
2021-06-13,N,cancelled,9366560,0,10354806,10354806
2024-03-10,Y,cancelled,331584834,0,307221012,307221012
2024-08-17,N,cancelled,46562432,0,47606416,47606416
2020-03-30,Y,cancelled,17668632,0,13691850,13691850
2024-02-11,Y,cancelled,272654598,0,276459300,276459300
2024-10-13,Y,cancelled,428383710,0,428776134,428776134
2022-03-29,Y,cancelled,191332216,0,191391750,191391750
2021-11-12,Y,cancelled,132450417,0,135894906,135894906
2024-01-20,Y,cancelled,271840862,0,273811190,273811190
2023-10-03,N,conducted,11323428,11257332,0,11257332
2025-05-23,Y,cancelled,592668824,0,576197952,576197952
2020-10-30,N,cancelled,31429820,0,28949277,28949277
2022-06-19,N,cancelled,157064630,0,150816178,150816178
2025-02-14,Y,cancelled,479327472,0,505110280,505110280
2024-05-21,N,conducted,5104250,5751424,0,5751424
2020-11-26,N,conducted,3368663,3750732,0,3750732
2020-10-20,Y,cancelled,60427216,0,61683762,61683762
2025-03-26,N,cancelled,74061482,0,79001262,79001262
2020-02-02,N,conducted,3977865,5483472,0,5483472
2021-04-22,N,cancelled,87387524,0,62453612,62453612
2020-03-19,Y,cancelled,57534486,0,53655780,53655780
2025-01-01,N,conducted,2560220,3207232,0,3207232
2024-03-26,N,cancelled,63579490,0,53888436,53888436
2023-10-15,N,conducted,3446431,4882454,0,4882454
2024-09-26,N,cancelled,71156670,0,67306304,67306304
2023-04-20,Y,cancelled,380369595,0,352737990,352737990
2023-09-09,N,cancelled,166998384,0,167895840,167895840
2020-09-20,N,cancelled,27105232,0,28541636,28541636
2020-05-29,Y,cancelled,26384436,0,22835280,22835280
2022-09-04,Y,cancelled,431675796,0,426523017,426523017
2022-07-15,N,conducted,6386875,7782992,0,7782992
2022-07-20,N,cancelled,38998555,0,37594638,37594638
2022-07-29,N,conducted,6600204,7879135,0,7879135
2022-12-25,N,conducted,1001336,1099560,0,1099560
2020-06-05,N,cancelled,58885200,0,39378192,39378192
2020-07-13,N,delivered,1276782,725868,0,725868
2024-10-05,N,conducted,20785392,22532425,0,22532425
2022-09-22,N,conducted,6873146,6126477,0,6126477
2023-12-08,N,conducted,4980703,5316472,0,5316472
2023-04-23,Y,cancelled,324166163,0,325858302,325858302
2023-03-13,N,conducted,2435895,2352129,0,2352129
2023-02-06,N,cancelled,45488188,0,44893736,44893736
2023-03-03,N,conducted,3007989,3166821,0,3166821
2021-09-21,N,conducted,10485530,8643335,0,8643335
2022-11-05,N,conducted,5785533,5383248,0,5383248
2022-08-06,N,cancelled,53546000,0,52869870,52869870
2020-09-17,N,conducted,2088042,2389568,0,2389568
2021-07-22,N,cancelled,8749950,0,9120256,9120256
2021-10-06,N,conducted,6123425,6228393,0,6228393
2020-08-16,N,delivered,667728,679624,0,679624
2022-03-04,N,cancelled,2784560,0,3659343,3659343
2023-05-23,N,conducted,3176877,3141080,0,3141080
2020-03-30,N,cancelled,1417375,0,1214956,1214956
2023-04-20,N,conducted,2005440,1994031,0,1994031
2020-10-07,N,conducted,3628212,4440700,0,4440700
2020-06-19,N,conducted,1848864,1499970,0,1499970
2025-05-23,N,delivered,3596,2697,0,2697
2021-06-04,N,delivered,625300,552657,0,552657
2020-06-04,N,delivered,620872,349778,0,349778
2022-05-12,N,conducted,2764790,2590042,0,2590042
2020-05-10,N,conducted,417960,654480,0,654480
2020-01-15,N,conducted,8552504,10991700,0,10991700
2021-05-24,N,conducted,1014622,642144,0,642144
2025-05-15,Y,phlebo_assigned,388,null,null,null
2025-01-30,Y,ready_for_dispatch,58,null,null,null
2025-05-27,Y,sent_to_lab,42402,null,null,null
2024-07-20,Y,recollection_required,629,null,null,null
2024-10-27,Y,confirmed,3460,null,null,null
